gen_model,fit_model,sim_idx,gen_idx,loo_elpd,rhat_max,ess_min
* $\mathit{p}$ gain,multi-heuristic policy,38,5,-6764.892912521529,1.008907861518688,305.32723809559
* $\mathit{p}$ gain,optimal policy values,38,5,-6930.38342947894,1.0086152595081526,334.8643097163715
* $\mathit{p}$ gain,win stay lose shift,39,5,-6922.809341448836,1.0108767420831524,447.1365576716614
* $\mathit{p}$ gain,** wait when safe,39,5,-6921.942994041381,1.013832942116119,258.6724463848595
* $\mathit{p}$ gain,** binary energy state,39,5,-6921.6888139755065,1.016306962276067,335.3057793500218
* $\mathit{p}$ gain,weather type,39,5,-6923.2784492388155,1.0047343449797335,388.71644834813947
* $\mathit{p}$ gain,* $\mathit{r}$ predator,39,5,-6869.3776633284415,1.009973359486512,243.6141389269447
* $\mathit{p}$ gain,* $\mathit{p}$ gain,39,5,-6727.648470511325,1.0053968952879997,368.79628403888626
* $\mathit{p}$ gain,expected gain naive,39,5,-6895.960636853126,1.0161447247077482,335.79009349092684
* $\mathit{p}$ gain,marginal value,39,5,-6912.145856750259,1.0089919887992747,423.12479601886713
* $\mathit{p}$ gain,multi-heuristic policy,39,5,-6731.387349183856,1.0135669920734598,268.50004866968715
* $\mathit{p}$ gain,optimal policy values,39,5,-6921.221264134574,1.0097949581516064,437.5072440453921
* $\mathit{p}$ gain,win stay lose shift,40,5,-7007.696743312123,1.0093276684340997,613.8650966491188
* $\mathit{p}$ gain,** wait when safe,40,5,-7005.74852417407,1.0130297451896466,290.75078697834357
* $\mathit{p}$ gain,** binary energy state,40,5,-7008.233081066413,1.0130685710317915,527.2482648874012
* $\mathit{p}$ gain,weather type,40,5,-7006.55051693868,1.0078235597595482,441.5194039242602
* $\mathit{p}$ gain,* $\mathit{r}$ predator,40,5,-6941.543074826931,1.0077138632842115,530.3855035054403
* $\mathit{p}$ gain,* $\mathit{p}$ gain,40,5,-6700.326947852959,1.0375035660643537,127.76144769571239
* $\mathit{p}$ gain,expected gain naive,40,5,-6931.442492149647,1.0113120882414528,307.1473817067867
* $\mathit{p}$ gain,marginal value,40,5,-6980.029628138829,1.0063529729064844,520.9418528848303
* $\mathit{p}$ gain,multi-heuristic policy,40,5,-6706.645735736767,1.0075916554820958,281.7936717770278
* $\mathit{p}$ gain,optimal policy values,40,5,-7004.783995064435,1.0055680141718357,428.16884457589333
* $\mathit{p}$ gain,win stay lose shift,41,5,-6437.398489482429,1.0166913096649361,220.6261234338034
* $\mathit{p}$ gain,** wait when safe,41,5,-6437.133607212347,1.0111475550531421,316.987066415685
* $\mathit{p}$ gain,** binary energy state,41,5,-6438.415664767284,1.0334322944252885,164.27944047482384
* $\mathit{p}$ gain,weather type,41,5,-6439.235699899618,1.0117695335948702,298.98939876925886
* $\mathit{p}$ gain,* $\mathit{r}$ predator,41,5,-6381.468805220486,1.018938238213658,225.64011296972458
* $\mathit{p}$ gain,* $\mathit{p}$ gain,41,5,-6135.346380376633,1.015204410647619,225.65754036816577
* $\mathit{p}$ gain,expected gain naive,41,5,-6359.0768143256855,1.0248127942987222,171.32478953094582
* $\mathit{p}$ gain,marginal value,41,5,-6398.227368664487,1.0117491845595117,423.8239728952189
* $\mathit{p}$ gain,multi-heuristic policy,41,5,-6143.538857814359,1.0172720926252947,349.78765215543825
* $\mathit{p}$ gain,optimal policy values,41,5,-6439.095839286883,1.0212020115050717,209.70385324971193
* $\mathit{p}$ gain,win stay lose shift,42,5,-6842.051265550133,1.0074431901664307,437.2248144157835
* $\mathit{p}$ gain,** wait when safe,42,5,-6840.181060078296,1.0072714393654967,312.05441620634736
* $\mathit{p}$ gain,** binary energy state,42,5,-6843.031085173228,1.0165103940657125,291.7842132532944
* $\mathit{p}$ gain,weather type,42,5,-6842.531444020398,1.0116191604518316,410.18966685037464
* $\mathit{p}$ gain,* $\mathit{r}$ predator,42,5,-6778.67908132973,1.0145580021483893,237.26672020054198
* $\mathit{p}$ gain,* $\mathit{p}$ gain,42,5,-6514.031537639564,1.0144332271491094,281.2820411650249
* $\mathit{p}$ gain,expected gain naive,42,5,-6739.9185487235545,1.0112902521112066,324.9340285648779
* $\mathit{p}$ gain,marginal value,42,5,-6792.519574830987,1.0069540972738622,395.31282661750396
* $\mathit{p}$ gain,multi-heuristic policy,42,5,-6520.596893026339,1.026345273521498,221.4995869044288
* $\mathit{p}$ gain,optimal policy values,42,5,-6842.385631787506,1.0123854118323679,355.83415394199443
* $\mathit{p}$ gain,win stay lose shift,43,5,-6928.493630441459,1.005627637328705,412.7448056603451
* $\mathit{p}$ gain,** wait when safe,43,5,-6925.271084414145,1.0087531773104998,717.0669502296535
* $\mathit{p}$ gain,** binary energy state,43,5,-6928.3389824605365,1.0046080517209308,453.4589462244201
* $\mathit{p}$ gain,weather type,43,5,-6924.330002926856,1.0079184989295835,429.8610230898446
* $\mathit{p}$ gain,* $\mathit{r}$ predator,43,5,-6883.101354686879,1.008326091934814,415.566961803388
* $\mathit{p}$ gain,* $\mathit{p}$ gain,43,5,-6750.894645083267,1.0091445852415704,276.78323251379607
* $\mathit{p}$ gain,expected gain naive,43,5,-6898.900437774134,1.011661414526354,387.61680394557146
* $\mathit{p}$ gain,marginal value,43,5,-6910.44956795479,1.0105181701561736,562.8436450174403
* $\mathit{p}$ gain,multi-heuristic policy,43,5,-6755.401129504711,1.0143188760062885,445.1172340237461
* $\mathit{p}$ gain,optimal policy values,43,5,-6927.379104551466,1.0121767442791596,422.7383884241248
* $\mathit{p}$ gain,win stay lose shift,44,5,-6992.658564112742,1.0145221192492504,424.63972020213777
* $\mathit{p}$ gain,** wait when safe,44,5,-6990.529834274301,1.0100967145805058,382.8818280546211
* $\mathit{p}$ gain,** binary energy state,44,5,-6991.069515035282,1.0069051940414666,455.4092169882695
* $\mathit{p}$ gain,weather type,44,5,-6993.013990250297,1.0119599869224938,560.2775823062932
* $\mathit{p}$ gain,* $\mathit{r}$ predator,44,5,-6914.208496999533,1.0096754237489602,373.35485987504177
* $\mathit{p}$ gain,* $\mathit{p}$ gain,44,5,-6676.350607251962,1.015429737752027,351.7472556268799
* $\mathit{p}$ gain,expected gain naive,44,5,-6915.689832625948,1.0112942278711756,401.9104852079434
* $\mathit{p}$ gain,marginal value,44,5,-6957.697376970804,1.0043019268224604,574.8095174447552
* $\mathit{p}$ gain,multi-heuristic policy,44,5,-6684.580616260791,1.0122235086615226,338.87642979746005
* $\mathit{p}$ gain,optimal policy values,44,5,-6991.592743055237,1.0197951383256576,307.00395229196556
* $\mathit{p}$ gain,win stay lose shift,45,5,-6881.7479216068095,1.0118906399512004,499.3285804946057
* $\mathit{p}$ gain,** wait when safe,45,5,-6881.617199683011,1.01031305876835,279.32785253500435
* $\mathit{p}$ gain,** binary energy state,45,5,-6882.067367357097,1.0098507574239992,402.19059438067757
* $\mathit{p}$ gain,weather type,45,5,-6878.992359997894,1.0076631324397938,448.7521441783221
* $\mathit{p}$ gain,* $\mathit{r}$ predator,45,5,-6844.534953115537,1.0178993983733,363.43516278843174
* $\mathit{p}$ gain,* $\mathit{p}$ gain,45,5,-6747.603429836359,1.00966167470117,323.5457425681685
* $\mathit{p}$ gain,expected gain naive,45,5,-6851.251030284368,1.0063208154872683,378.50225055518877
* $\mathit{p}$ gain,marginal value,45,5,-6870.233902642705,1.006323510303863,398.1955112304481
* $\mathit{p}$ gain,multi-heuristic policy,45,5,-6748.07398194567,1.0248219803098462,228.993473699902
* $\mathit{p}$ gain,optimal policy values,45,5,-6880.187012343629,1.0089096641109767,490.82614508336724
* $\mathit{p}$ gain,win stay lose shift,46,5,-6936.78817525278,1.0107476780637012,588.8117299773378
* $\mathit{p}$ gain,** wait when safe,46,5,-6936.535963548431,1.0238908235261073,230.6434119951453
* $\mathit{p}$ gain,** binary energy state,46,5,-6934.787575221729,1.0064548360809595,319.6058844752689
* $\mathit{p}$ gain,weather type,46,5,-6937.717545267184,1.0130072179048568,386.99117254105295
* $\mathit{p}$ gain,* $\mathit{r}$ predator,46,5,-6834.03404936681,1.0121571292934552,322.62853383142493
* $\mathit{p}$ gain,* $\mathit{p}$ gain,46,5,-6517.623107164973,1.0135006662513448,337.5654821302795
* $\mathit{p}$ gain,expected gain naive,46,5,-6834.670824806798,1.0104447662330964,280.5461713852813
* $\mathit{p}$ gain,marginal value,46,5,-6908.780056241802,1.0082604821858032,575.2619602666549
* $\mathit{p}$ gain,multi-heuristic policy,46,5,-6523.502982166131,1.0355383879063975,244.9901572256844
* $\mathit{p}$ gain,optimal policy values,46,5,-6937.47297591566,1.0288280970509212,265.3683594433936
* $\mathit{p}$ gain,win stay lose shift,47,5,-6969.045464812685,1.006084842493496,378.4679045997934
* $\mathit{p}$ gain,** wait when safe,47,5,-6970.5003512154235,1.0085647750073774,219.09828924762624
* $\mathit{p}$ gain,** binary energy state,47,5,-6972.980585600906,1.010686688470159,456.13876944161984
* $\mathit{p}$ gain,weather type,47,5,-6972.924206943364,1.011310318423012,546.723402181121
* $\mathit{p}$ gain,* $\mathit{r}$ predator,47,5,-6907.635004210937,1.017052839669256,309.71367687331605
* $\mathit{p}$ gain,* $\mathit{p}$ gain,47,5,-6671.346161325071,1.0170435365036725,224.181683242291
* $\mathit{p}$ gain,expected gain naive,47,5,-6890.677220937686,1.0174699513134862,291.87368883058673
* $\mathit{p}$ gain,marginal value,47,5,-6923.269975894747,1.009780411816784,832.7251958932492
* $\mathit{p}$ gain,multi-heuristic policy,47,5,-6679.102359644121,1.0074423500716783,309.8985189627084
* $\mathit{p}$ gain,optimal policy values,47,5,-6971.70304477257,1.0073075044689455,379.6918034967072
* $\mathit{p}$ gain,win stay lose shift,48,5,-6928.085214455411,1.0053821868210806,542.6352864455258
* $\mathit{p}$ gain,** wait when safe,48,5,-6924.2047305252745,1.0056088894150863,419.1329754882425
* $\mathit{p}$ gain,** binary energy state,48,5,-6927.744705340513,1.0104585862578268,328.9822079775804
* $\mathit{p}$ gain,weather type,48,5,-6924.839614733573,1.008818144546903,536.6661143269228
* $\mathit{p}$ gain,* $\mathit{r}$ predator,48,5,-6873.151940790358,1.018941171076305,331.29868505496705
* $\mathit{p}$ gain,* $\mathit{p}$ gain,48,5,-6686.947316126925,1.0320470670398512,164.80905296167907
* $\mathit{p}$ gain,expected gain naive,48,5,-6870.811477196262,1.0062856798237412,389.133165861341
* $\mathit{p}$ gain,marginal value,48,5,-6899.632402228489,1.0044741278362892,650.3897262292752
* $\mathit{p}$ gain,multi-heuristic policy,48,5,-6690.894726689758,1.031880333540319,172.12470838143514
* $\mathit{p}$ gain,optimal policy values,48,5,-6929.345882679418,1.014817904728124,157.79893970947222
* $\mathit{p}$ gain,win stay lose shift,49,5,-6900.921309874361,1.0102557099350895,362.56216831483556
* $\mathit{p}$ gain,** wait when safe,49,5,-6898.719421949669,1.0244784166394574,338.4217607689463
* $\mathit{p}$ gain,** binary energy state,49,5,-6899.699506368657,1.0111035923056797,282.85431550785387
* $\mathit{p}$ gain,weather type,49,5,-6901.469612464742,1.0151761793575778,381.9221411283263
* $\mathit{p}$ gain,* $\mathit{r}$ predator,49,5,-6848.962055483929,1.026108382021217,318.09866633786044
* $\mathit{p}$ gain,* $\mathit{p}$ gain,49,5,-6685.111357625941,1.006742539388561,283.49982255263893
* $\mathit{p}$ gain,expected gain naive,49,5,-6850.387470899928,1.009574848940887,347.34686386444605
* $\mathit{p}$ gain,marginal value,49,5,-6870.900378489852,1.00522072565284,478.1903005339442
* $\mathit{p}$ gain,multi-heuristic policy,49,5,-6693.1973459874935,1.0155922793691472,233.33423965630544
* $\mathit{p}$ gain,optimal policy values,49,5,-6901.155277441672,1.0178664103278996,358.5504215316724
* $\mathit{p}$ gain,win stay lose shift,50,5,-6984.075041006773,1.0095891273836985,411.5542612263176
* $\mathit{p}$ gain,** wait when safe,50,5,-6985.399229489386,1.0189204139619739,270.50689589092485
* $\mathit{p}$ gain,** binary energy state,50,5,-6987.687313372313,1.0121038462430079,398.1971491066372
* $\mathit{p}$ gain,weather type,50,5,-6987.529446214204,1.0081921739307844,479.70210210923165
* $\mathit{p}$ gain,* $\mathit{r}$ predator,50,5,-6913.312945830549,1.0080953339372707,421.72566035730193
* $\mathit{p}$ gain,* $\mathit{p}$ gain,50,5,-6663.016959237293,1.0165005457601535,249.79088604022425
* $\mathit{p}$ gain,expected gain naive,50,5,-6910.36190850405,1.0109702360072608,280.3776981514385
* $\mathit{p}$ gain,marginal value,50,5,-6954.642930185977,1.0128052178832398,404.50534946212326
* $\mathit{p}$ gain,multi-heuristic policy,50,5,-6665.00096284006,1.0286758436765653,236.6265731625507
* $\mathit{p}$ gain,optimal policy values,50,5,-6988.379626815608,1.0049867052096229,429.1376733642177
* $\mathit{p}$ gain,win stay lose shift,51,5,-7065.828677391115,1.008809065054049,478.399651414742
* $\mathit{p}$ gain,** wait when safe,51,5,-7070.094951014909,1.0030267765241512,512.7112615794058
* $\mathit{p}$ gain,** binary energy state,51,5,-7069.250756447719,1.0093668771989608,599.0339707831531
* $\mathit{p}$ gain,weather type,51,5,-7068.918361919779,1.003343245089823,522.293120718742
* $\mathit{p}$ gain,* $\mathit{r}$ predator,51,5,-7013.080798684254,1.0083841368185698,575.8843796643481
* $\mathit{p}$ gain,* $\mathit{p}$ gain,51,5,-6792.250559202047,1.0048605351128326,524.3425720177582
* $\mathit{p}$ gain,expected gain naive,51,5,-6995.952063907666,1.0131364054314391,419.9632818786702
* $\mathit{p}$ gain,marginal value,51,5,-7043.511298274714,1.0062083193587832,541.1163891358916
* $\mathit{p}$ gain,multi-heuristic policy,51,5,-6797.283673716342,1.0097855506341498,346.6669261922749
* $\mathit{p}$ gain,optimal policy values,51,5,-7068.4065257862985,1.0102614496128957,556.8167054387112
* $\mathit{p}$ gain,win stay lose shift,52,5,-6968.356769535587,1.0121586154773752,605.4710704711379
* $\mathit{p}$ gain,** wait when safe,52,5,-6966.5706984115795,1.0032433561563283,404.704760046567
* $\mathit{p}$ gain,** binary energy state,52,5,-6967.820977595257,1.0058202344473752,599.4236131501218
* $\mathit{p}$ gain,weather type,52,5,-6967.280266785275,1.0056356282049226,524.944642409494
* $\mathit{p}$ gain,* $\mathit{r}$ predator,52,5,-6910.86159968553,1.0134933735473493,279.21026510648477
* $\mathit{p}$ gain,* $\mathit{p}$ gain,52,5,-6681.411512474356,1.0127486605060427,295.35731885667343
* $\mathit{p}$ gain,expected gain naive,52,5,-6888.8715636942225,1.0235157730866358,305.39140743457324
* $\mathit{p}$ gain,marginal value,52,5,-6943.923506202631,1.0097895768989615,310.18098555857364
* $\mathit{p}$ gain,multi-heuristic policy,52,5,-6689.432719202542,1.0137627520405743,224.60724831477253
* $\mathit{p}$ gain,optimal policy values,52,5,-6967.725685861639,1.0112304406856147,424.23063100483665
* $\mathit{p}$ gain,win stay lose shift,53,5,-6992.755196935878,1.0063155281464389,590.8683287745133
* $\mathit{p}$ gain,** wait when safe,53,5,-6991.955110632753,1.0204496289050644,307.32505524115186
* $\mathit{p}$ gain,** binary energy state,53,5,-6992.148834753556,1.0099387559739141,390.55330104270877
* $\mathit{p}$ gain,weather type,53,5,-6993.551415868751,1.0085507491604382,559.2453475202186
* $\mathit{p}$ gain,* $\mathit{r}$ predator,53,5,-6976.029380590564,1.011323928174323,458.48790698694825
* $\mathit{p}$ gain,* $\mathit{p}$ gain,53,5,-6822.213248114266,1.0190094128533378,311.64347606346934
* $\mathit{p}$ gain,expected gain naive,53,5,-6938.405788974869,1.0075643060060735,401.9486864445769
* $\mathit{p}$ gain,marginal value,53,5,-6964.7453270079095,1.0094519584785726,673.4043871654687
* $\mathit{p}$ gain,multi-heuristic policy,53,5,-6824.905519528868,1.029571326278122,183.21882727737813
* $\mathit{p}$ gain,optimal policy values,53,5,-6993.034135536924,1.0042075102813424,453.61763950763515
* $\mathit{p}$ gain,win stay lose shift,54,5,-6808.469170672463,1.0143683608829521,294.06777148841655
* $\mathit{p}$ gain,** wait when safe,54,5,-6805.849195391594,1.0058570297248763,334.39123874139045
* $\mathit{p}$ gain,** binary energy state,54,5,-6809.554182526155,1.0171673307662257,250.25577679240763
* $\mathit{p}$ gain,weather type,54,5,-6809.345165848372,1.0118805265575341,244.45782044262384
* $\mathit{p}$ gain,* $\mathit{r}$ predator,54,5,-6758.565674086947,1.0097849713346885,215.82918899752931
* $\mathit{p}$ gain,* $\mathit{p}$ gain,54,5,-6532.462810963008,1.0132921680370035,243.07966891053914
* $\mathit{p}$ gain,expected gain naive,54,5,-6724.038303564659,1.0091168877567898,248.52488659614875
* $\mathit{p}$ gain,marginal value,54,5,-6770.129096207173,1.0209853299430096,378.72344432916447
* $\mathit{p}$ gain,multi-heuristic policy,54,5,-6539.3172942375695,1.00875334930942,363.26474251915596
* $\mathit{p}$ gain,optimal policy values,54,5,-6808.5871768137495,1.0125709253563793,321.0211054535437
* $\mathit{p}$ gain,win stay lose shift,55,5,-6956.632417788838,1.0077294214570374,560.9698888369049
* $\mathit{p}$ gain,** wait when safe,55,5,-6956.912283270557,1.0214139292318392,249.72465425571335
* $\mathit{p}$ gain,** binary energy state,55,5,-6958.677232304762,1.012099847463756,412.2446450724879
* $\mathit{p}$ gain,weather type,55,5,-6958.690532836192,1.0041754011245796,444.6839834068216
* $\mathit{p}$ gain,* $\mathit{r}$ predator,55,5,-6937.563054114764,1.007844224967576,391.35307435526676
* $\mathit{p}$ gain,* $\mathit{p}$ gain,55,5,-6817.138924477544,1.0329770125284146,177.63828117522175
* $\mathit{p}$ gain,expected gain naive,55,5,-6913.943221706194,1.0115601661211964,335.8734333481548
* $\mathit{p}$ gain,marginal value,55,5,-6937.356058257616,1.0097769659431137,398.5458447293638
* $\mathit{p}$ gain,multi-heuristic policy,55,5,-6821.0393084765465,1.006916157293681,280.2120414593278
* $\mathit{p}$ gain,optimal policy values,55,5,-6957.299052329137,1.011694405904518,259.04941463794154
* $\mathit{p}$ gain,win stay lose shift,56,5,-6990.530647347646,1.0042120662874694,519.2350632829696
* $\mathit{p}$ gain,** wait when safe,56,5,-6991.329939666647,1.0090843198797044,357.0610387883504
* $\mathit{p}$ gain,** binary energy state,56,5,-6992.809723641898,1.011709908048773,427.5226785856924
* $\mathit{p}$ gain,weather type,56,5,-6992.485543916584,1.004404234855578,619.4480630415693
* $\mathit{p}$ gain,* $\mathit{r}$ predator,56,5,-6951.108414747395,1.00850248508487,463.1321559228172
* $\mathit{p}$ gain,* $\mathit{p}$ gain,56,5,-6805.13324232972,1.021433370146779,179.55682772903333
* $\mathit{p}$ gain,expected gain naive,56,5,-6939.811409563088,1.0069860736940623,383.0624017799215
* $\mathit{p}$ gain,marginal value,56,5,-6964.45148755728,1.0029801444423858,508.85509412028944
* $\mathit{p}$ gain,multi-heuristic policy,56,5,-6813.200109697637,1.0335474761342256,196.56311796481037
* $\mathit{p}$ gain,optimal policy values,56,5,-6988.781840646101,1.008868125296831,378.9733730668637
* $\mathit{p}$ gain,win stay lose shift,57,5,-7012.586315484744,1.0123293210185556,701.0555524772675
* $\mathit{p}$ gain,** wait when safe,57,5,-7014.266360162302,1.0049714307653337,370.3593545485096
* $\mathit{p}$ gain,** binary energy state,57,5,-7012.733192032643,1.0099419035213326,354.43993489443193
* $\mathit{p}$ gain,weather type,57,5,-7014.897107079629,1.0059173610907624,537.899595992293
* $\mathit{p}$ gain,* $\mathit{r}$ predator,57,5,-6998.041171709148,1.0099265932232881,409.4023381774575
* $\mathit{p}$ gain,* $\mathit{p}$ gain,57,5,-6879.615958028347,1.005144779038656,468.4026464613665
* $\mathit{p}$ gain,expected gain naive,57,5,-6970.208371541286,1.0060990487210846,390.1696796823774
* $\mathit{p}$ gain,marginal value,57,5,-6996.659691891665,1.0084071777899197,364.693095766618
* $\mathit{p}$ gain,multi-heuristic policy,57,5,-6884.153917193496,1.0216417818384937,295.42502611583194
* $\mathit{p}$ gain,optimal policy values,57,5,-7013.091063134577,1.010037627912963,505.32088541346104
* $\mathit{p}$ gain,win stay lose shift,58,5,-6909.477365849041,1.0035417528539925,403.92739151739283
* $\mathit{p}$ gain,** wait when safe,58,5,-6903.815053102227,1.014731987292986,372.69709842694317
* $\mathit{p}$ gain,** binary energy state,58,5,-6909.800351313237,1.0104842013928783,308.2398376206308
* $\mathit{p}$ gain,weather type,58,5,-6908.956961496474,1.0070946500290168,343.65219259087263
* $\mathit{p}$ gain,* $\mathit{r}$ predator,58,5,-6864.314194084392,1.0114631275483503,243.1358555051102
* $\mathit{p}$ gain,* $\mathit{p}$ gain,58,5,-6596.079596509972,1.020584901681094,282.4943375909617
* $\mathit{p}$ gain,expected gain naive,58,5,-6798.5829817480735,1.0082485033361506,195.07509740479097
* $\mathit{p}$ gain,marginal value,58,5,-6854.059953346555,1.007746012998265,445.7750628882562
* $\mathit{p}$ gain,multi-heuristic policy,58,5,-6600.866552321122,1.0125688516333389,399.49556944877776
* $\mathit{p}$ gain,optimal policy values,58,5,-6905.991399171199,1.0043881585952874,363.1751024427163
* $\mathit{p}$ gain,win stay lose shift,59,5,-6840.269417629392,1.0082004664765616,312.5870306619221
* $\mathit{p}$ gain,** wait when safe,59,5,-6836.884711735334,1.0067950599155835,431.4760531164806
* $\mathit{p}$ gain,** binary energy state,59,5,-6838.866343798464,1.0079610950781441,415.3036999876698
* $\mathit{p}$ gain,weather type,59,5,-6842.649022137433,1.0135909241413315,250.29014849350875
* $\mathit{p}$ gain,* $\mathit{r}$ predator,59,5,-6800.781672372875,1.0192198958369367,229.6455451972633
* $\mathit{p}$ gain,* $\mathit{p}$ gain,59,5,-6625.3583491905565,1.0164030166554852,217.04947081718987
* $\mathit{p}$ gain,expected gain naive,59,5,-6779.473641348025,1.020600378839951,332.47162937025047
* $\mathit{p}$ gain,marginal value,59,5,-6814.8299788847535,1.004268911531062,372.43791589311996
* $\mathit{p}$ gain,multi-heuristic policy,59,5,-6628.859403779516,1.015067170912584,438.1291207301441
* $\mathit{p}$ gain,optimal policy values,59,5,-6843.049028439972,1.0089993313617447,388.10147682756224
* $\mathit{p}$ gain,win stay lose shift,60,5,-6907.432973127546,1.0078038122136246,452.61578060451615
* $\mathit{p}$ gain,** wait when safe,60,5,-6904.5698499895625,1.013551852350315,303.1500167477926
* $\mathit{p}$ gain,** binary energy state,60,5,-6904.503196399648,1.013005619692285,394.2288621238822
* $\mathit{p}$ gain,weather type,60,5,-6904.6433137220465,1.012989300320466,346.1392353634002
* $\mathit{p}$ gain,* $\mathit{r}$ predator,60,5,-6866.826390392132,1.0174450207127486,346.1664173196332
* $\mathit{p}$ gain,* $\mathit{p}$ gain,60,5,-6702.107460589533,1.0090887998826912,329.7839255504847
* $\mathit{p}$ gain,expected gain naive,60,5,-6841.997873755612,1.0116293098069824,243.1594337773848
* $\mathit{p}$ gain,marginal value,60,5,-6879.219422907253,1.014732353450706,327.62190105396115
* $\mathit{p}$ gain,multi-heuristic policy,60,5,-6707.023030356557,1.0116618743204608,260.1173655813144
* $\mathit{p}$ gain,optimal policy values,60,5,-6906.534748420188,1.013905465774167,345.7482204469232
* $\mathit{p}$ gain,win stay lose shift,61,5,-6999.238010279789,1.0091246694069371,392.68479340011595
* $\mathit{p}$ gain,** wait when safe,61,5,-6998.684184916279,1.0098022891988923,238.76229485331325
* $\mathit{p}$ gain,** binary energy state,61,5,-7001.436329349947,1.0080154526205132,448.8056261601984
* $\mathit{p}$ gain,weather type,61,5,-6999.405794181512,1.0063582307181058,442.1604069224707
* $\mathit{p}$ gain,* $\mathit{r}$ predator,61,5,-6979.430681528315,1.0087936234794268,371.2831266206758
* $\mathit{p}$ gain,* $\mathit{p}$ gain,61,5,-6841.670414030716,1.0207515740305801,206.39231211021738
* $\mathit{p}$ gain,expected gain naive,61,5,-6949.931918964876,1.010541240170011,365.509418096758
* $\mathit{p}$ gain,marginal value,61,5,-6974.836821456449,1.0189704915849964,421.78868126866394
* $\mathit{p}$ gain,multi-heuristic policy,61,5,-6850.6552674142595,1.0113592599913541,215.55024058343196
* $\mathit{p}$ gain,optimal policy values,61,5,-7000.779858692235,1.0090558678504782,312.8032664259334
* $\mathit{p}$ gain,win stay lose shift,62,5,-6975.637188746555,1.0142377128257518,497.94577895656437
* $\mathit{p}$ gain,** wait when safe,62,5,-6974.57818959995,1.0082062623833914,388.4571605623756
* $\mathit{p}$ gain,** binary energy state,62,5,-6978.364444524643,1.0144157497947157,371.2550792586263
* $\mathit{p}$ gain,weather type,62,5,-6977.420425390142,1.0071373837526865,489.9411337134682
* $\mathit{p}$ gain,* $\mathit{r}$ predator,62,5,-6926.110116098671,1.0236751592058606,334.7883445300803
* $\mathit{p}$ gain,* $\mathit{p}$ gain,62,5,-6776.908868846356,1.0184324949144388,321.134093265063
* $\mathit{p}$ gain,expected gain naive,62,5,-6928.726263622371,1.0060048980921372,366.155264879388
* $\mathit{p}$ gain,marginal value,62,5,-6951.079453673332,1.0067855735875852,568.417732967761
* $\mathit{p}$ gain,multi-heuristic policy,62,5,-6784.227432112231,1.0145564540504015,402.0422723142706
* $\mathit{p}$ gain,optimal policy values,62,5,-6977.9767737059865,1.0085186519441898,320.25770206819715
* $\mathit{p}$ gain,win stay lose shift,63,5,-6931.786546247729,1.0039222388833269,512.357346015051
* $\mathit{p}$ gain,** wait when safe,63,5,-6929.743519378914,1.0134234869592178,296.4263840371608
* $\mathit{p}$ gain,** binary energy state,63,5,-6929.0227008475995,1.0160715291646576,421.93079396392034
* $\mathit{p}$ gain,weather type,63,5,-6932.999722179553,1.0173715099547653,437.2423044888868
* $\mathit{p}$ gain,* $\mathit{r}$ predator,63,5,-6838.896107716957,1.0047602695719609,354.92272978372915
* $\mathit{p}$ gain,* $\mathit{p}$ gain,63,5,-6608.434847621875,1.0279635747321236,203.24255066123334
* $\mathit{p}$ gain,expected gain naive,63,5,-6867.363544188075,1.0126437704046325,386.7496012518088
* $\mathit{p}$ gain,marginal value,63,5,-6911.62877094109,1.0090727210533215,404.1753308620212
* $\mathit{p}$ gain,multi-heuristic policy,63,5,-6610.474486332463,1.0126406895181508,287.6342124219002
* $\mathit{p}$ gain,optimal policy values,63,5,-6929.178435735094,1.0065548494574594,340.23671733339654
* $\mathit{p}$ gain,win stay lose shift,64,5,-6899.139257307357,1.013162939930315,349.9672045468315
* $\mathit{p}$ gain,** wait when safe,64,5,-6899.138786109592,1.014074035576958,315.30135190933805
* $\mathit{p}$ gain,** binary energy state,64,5,-6899.044566297955,1.0188094119219686,247.0558610992494
* $\mathit{p}$ gain,weather type,64,5,-6899.565377946474,1.0038835796518732,409.894643366139
* $\mathit{p}$ gain,* $\mathit{r}$ predator,64,5,-6862.551078116808,1.0055036001523328,388.52433013537865
* $\mathit{p}$ gain,* $\mathit{p}$ gain,64,5,-6706.379125878973,1.0080809505866732,362.3821802985868
* $\mathit{p}$ gain,expected gain naive,64,5,-6847.426556467251,1.0399128334218024,190.1229421957179
* $\mathit{p}$ gain,marginal value,64,5,-6877.796215741991,1.0191191513003934,334.2830004270339
* $\mathit{p}$ gain,multi-heuristic policy,64,5,-6713.3673287828115,1.0036645136578852,331.05243356429656
* $\mathit{p}$ gain,optimal policy values,64,5,-6897.378969869333,1.0108661415921596,407.7185752723416
* $\mathit{p}$ gain,win stay lose shift,65,5,-6924.140264517055,1.0200478193449638,309.2616284728392
* $\mathit{p}$ gain,** wait when safe,65,5,-6920.6935851784165,1.024354481410924,236.02123531001357
* $\mathit{p}$ gain,** binary energy state,65,5,-6924.267015052312,1.0227157251606729,434.5340374972291
* $\mathit{p}$ gain,weather type,65,5,-6923.977315381864,1.00919629873055,482.5723513257961
* $\mathit{p}$ gain,* $\mathit{r}$ predator,65,5,-6885.420669160403,1.0166243970781699,398.26100088729055
