foraenv1,foraenv1,foraenv1,foraenv1,foraenv1,foraenv1,foraenv1,foraenv2,foraenv2,foraenv2,foraenv2,foraenv2,foraenv2,foraenv2,waitenv1,waitenv1,waitenv1,waitenv1,waitenv1,waitenv1,waitenv1,waitenv2,waitenv2,waitenv2,waitenv2,waitenv2,waitenv2,waitenv2
-1.0,-0.9718371544386706,-0.9461284260325378,-0.8843871553256407,-0.8202869279724314,-0.7125788379115255,-0.650397556229408,-1.0,-0.9784468018663297,-0.9587717546167381,-0.9132458742219034,-0.8563961697065043,-0.7667898809047411,-0.706126311851301,-1.0,-1.0,-0.966188195135302,-0.9295928860966767,-0.8653210650813445,-0.7616855956111486,-0.6563279907860634,-1.0,-1.0,-0.966188195135302,-0.9295928860966767,-0.8653210650813445,-0.7616855956111486,-0.6563279907860634
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.7222222222222223,-0.7222222222222223,-0.1666666666666666,0.0,0.0,0.0,-1.0,-0.8,-0.8,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.7222222222222223,-0.7222222222222223,-0.5895061728395062,-0.1268518518518518,0.0,0.0,-1.0,-0.8,-0.8,-0.608888888888889,0.0,0.0,0.0,-1.0,-1.0,-0.7611111111111112,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.7611111111111112,0.0,0.0,0.0,0.0
-1.0,-0.7222222222222223,-0.7222222222222223,-0.5895061728395062,-0.538888888888889,-0.12361111111111109,0.0,-1.0,-0.8,-0.8,-0.608888888888889,-0.5933333333333335,0.0,0.0,-1.0,-1.0,-0.7611111111111112,-0.7416666666666667,0.0,0.0,0.0,-1.0,-1.0,-0.7611111111111112,-0.7416666666666667,0.0,0.0,0.0
-1.0,-0.8886659807956105,-0.7222222222222223,-0.5895061728395062,-0.538888888888889,-0.45649862825788756,-0.0998662551440329,-1.0,-0.9198395061728396,-0.8,-0.608888888888889,-0.5933333333333335,-0.47935802469135813,0.0,-1.0,-1.0,-0.7611111111111112,-0.7416666666666667,-0.5991975308641977,0.0,0.0,-1.0,-1.0,-0.7611111111111112,-0.7416666666666667,-0.5991975308641977,0.0,0.0
-1.0,-0.8886659807956105,-0.8794753086419754,-0.6690293019356806,-0.5627458276177413,-0.45649862825788756,-0.41437242798353924,-1.0,-0.9198395061728396,-0.9132222222222223,-0.7234021947873801,-0.5933333333333335,-0.47935802469135813,-0.452888888888889,-1.0,-1.0,-0.9042527434842251,-0.7416666666666667,-0.5991975308641977,-0.5661111111111112,0.0,-1.0,-1.0,-0.9042527434842251,-0.7416666666666667,-0.5991975308641977,-0.5661111111111112,0.0
-1.0,-0.9156154856559807,-0.882788772354316,-0.7990093926230759,-0.6461888050602044,-0.535430531211367,-0.4371690583244425,-1.0,-0.9392431496723062,-0.9156079160951075,-0.8169878600823046,-0.7134912208504802,-0.5569725986892243,-0.46243166438042993,-1.0,-1.0,-0.9042527434842251,-0.8918640260631003,-0.6962157483615303,-0.5780395804755374,-0.46792832647462285,-1.0,-1.0,-0.9042527434842251,-0.8918640260631003,-0.6962157483615303,-0.5780395804755374,-0.46792832647462285
-1.0,-0.9466662850979696,-0.9086672990863521,-0.8336278334107174,-0.7759165188304065,-0.7227527968914942,-0.6325011362738293,-1.0,-0.961599725270538,-0.9342404553421735,-0.851183767121374,-0.8047766786059036,-0.7363589733526394,-0.6269218936391812,-1.0,-1.0,-0.9274293176641435,-0.8935207579192705,-0.8079986263526903,-0.6712022767108674,-0.5462015649502956,-1.0,-1.0,-0.9274293176641435,-0.8935207579192705,-0.8079986263526903,-0.6712022767108674,-0.5462015649502956
-1.0,-0.956223833407235,-0.9417629440883766,-0.8831856352998264,-0.8207716624475955,-0.7727339306965377,-0.7312050673739537,-1.0,-0.9684811600532092,-0.958069319743631,-0.8975468594895766,-0.8436789596902574,-0.7831649532028958,-0.7415175919645831,-1.0,-1.0,-0.9541330051842538,-0.9180483083752478,-0.8424058002660457,-0.790346598718155,-0.6712022767108674,-1.0,-1.0,-0.9541330051842538,-0.9180483083752478,-0.8424058002660457,-0.790346598718155,-0.6712022767108674
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.4,-0.4,0.0,0.0,0.0,0.0,-1.0,-0.53125,-0.53125,-0.25,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.4,-0.4,-0.18625000000000003,0.0,0.0,0.0,-1.0,-0.53125,-0.53125,-0.38095703125,-0.11640625,0.0,0.0,-1.0,-1.0,-0.465625,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.465625,0.0,0.0,0.0,0.0
-1.0,-0.6596875,-0.4,-0.18625000000000003,-0.17312500000000003,0.0,0.0,-1.0,-0.734130859375,-0.53125,-0.38095703125,-0.238134765625,-0.10820312500000001,0.0,-1.0,-1.0,-0.465625,-0.43281250000000004,0.0,0.0,0.0,-1.0,-1.0,-0.465625,-0.43281250000000004,0.0,0.0,0.0
-1.0,-0.6596875,-0.570162109375,-0.278763671875,-0.17312500000000003,-0.11344140625000002,0.0,-1.0,-0.734130859375,-0.6641891479492188,-0.4460057067871094,-0.29595581054687503,-0.18796661376953125,-0.07090087890625,-1.0,-1.0,-0.6969091796875,-0.43281250000000004,-0.283603515625,0.0,0.0,-1.0,-1.0,-0.6969091796875,-0.43281250000000004,-0.283603515625,0.0,0.0
-1.0,-0.7703053771972657,-0.6134728515625001,-0.4157822265625,-0.2468702514648438,-0.14231523437500002,-0.09134570312500001,-1.0,-0.8205510759353638,-0.6980256652832031,-0.5530514526367187,-0.34780794048309327,-0.25435930633544923,-0.15317446899414064,-1.0,-1.0,-0.6969091796875,-0.6171756286621094,-0.3557880859375,-0.22836425781250003,0.0,-1.0,-1.0,-0.6969091796875,-0.6171756286621094,-0.3557880859375,-0.22836425781250003,0.0
-1.0,-0.793114609375,-0.6906501037597657,-0.496574748210907,-0.37328025390625,-0.19376673583984377,-0.11893563838958741,-1.0,-0.8383707885742188,-0.7583203935623168,-0.6130918899595738,-0.4700075357675553,-0.3000399900436401,-0.20473083064258096,-1.0,-1.0,-0.7954282265663147,-0.655191015625,-0.48441683959960935,-0.2973390959739685,-0.18533974609375004,-1.0,-1.0,-0.7954282265663147,-0.655191015625,-0.48441683959960935,-0.2973390959739685,-0.18533974609375004
-1.0,-0.8346911491966247,-0.7328999914511443,-0.5792834164919853,-0.4371258490085602,-0.3132159429790974,-0.25994017327976227,-1.0,-0.8708524603098631,-0.7913281183212064,-0.6770732097914071,-0.5228000802609325,-0.4084827263962664,-0.3286102184324712,-1.0,-1.0,-0.8157426989746094,-0.7244852486610412,-0.5548333190852404,-0.4216438948369027,-0.24555291590690614,-1.0,-1.0,-0.8157426989746094,-0.7244852486610412,-0.5548333190852404,-0.4216438948369027,-0.24555291590690614
-1.0,-0.8572684329317052,-0.7769069878850177,-0.6290865006821453,-0.5213552227670792,-0.39860307480082224,-0.33931693539804225,-1.0,-0.8884909632278947,-0.8257085842851701,-0.7148247097593872,-0.5966856547598987,-0.4823065936240081,-0.4071370914203087,-1.0,-1.0,-0.8527718047532439,-0.7621140548861753,-0.6281783131416963,-0.47996296463474636,-0.3608493346876819,-1.0,-1.0,-0.8527718047532439,-0.7621140548861753,-0.6281783131416963,-0.47996296463474636,-0.3608493346876819
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5555555555555556,-0.5555555555555556,-0.3333333333333333,0.0,0.0,0.0,-1.0,-0.8,-0.8,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5555555555555556,-0.5555555555555556,-0.4839506172839506,-0.22592592592592592,0.0,0.0,-1.0,-0.8,-0.8,-0.5422222222222223,0.0,0.0,0.0,-1.0,-1.0,-0.6777777777777778,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.6777777777777778,0.0,0.0,0.0,0.0
-1.0,-0.8296296296296297,-0.5555555555555556,-0.4839506172839506,-0.362962962962963,-0.20555555555555555,0.0,-1.0,-0.9233333333333333,-0.8,-0.5422222222222223,-0.4933333333333334,0.0,0.0,-1.0,-1.0,-0.6777777777777778,-0.6166666666666667,0.0,0.0,0.0,-1.0,-1.0,-0.6777777777777778,-0.6166666666666667,0.0,0.0,0.0
-1.0,-0.8296296296296297,-0.7835939643347052,-0.5281069958847737,-0.42919753086419754,-0.3195747599451303,-0.17102880658436215,-1.0,-0.9233333333333333,-0.9026172839506174,-0.7011851851851852,-0.4933333333333334,-0.41046913580246913,0.0,-1.0,-1.0,-0.8764814814814815,-0.6166666666666667,-0.5130864197530864,0.0,0.0,-1.0,-1.0,-0.8764814814814815,-0.6166666666666667,-0.5130864197530864,0.0,0.0
-1.0,-0.9244612101813748,-0.809949702789209,-0.7331138545953362,-0.47661332114007016,-0.40387631458619117,-0.2932990397805213,-1.0,-0.9660075445816187,-0.9144773662551441,-0.7934382716049383,-0.6640301783264747,-0.45790946502057617,-0.3690123456790124,-1.0,-1.0,-0.8764814814814815,-0.8300377229080933,-0.5723868312757202,-0.46126543209876547,0.0,-1.0,-1.0,-0.8764814814814815,-0.8300377229080933,-0.5723868312757202,-0.46126543209876547,0.0
-1.0,-0.9303180409490424,-0.8947893613778388,-0.776496562177175,-0.6939673195143018,-0.4506887669562567,-0.3709809268573558,-1.0,-0.9686431184270691,-0.9526552126200275,-0.8610875171467764,-0.760751051668953,-0.6106208504801098,-0.4196000609663162,-1.0,-1.0,-0.9452343773814968,-0.8432155921353452,-0.7632760631001372,-0.5245000762078952,-0.4308928898033837,-1.0,-1.0,-0.9452343773814968,-0.8432155921353452,-0.7632760631001372,-0.5245000762078952,-0.4308928898033837
-1.0,-0.9644497197242969,-0.9154915898472268,-0.8675997668602913,-0.737649240461312,-0.6623233042332075,-0.6072720642554865,-1.0,-0.9840023738759336,-0.9619712154312521,-0.9050563008687702,-0.8335283798201496,-0.7269429605073754,-0.6609454472556693,-1.0,-1.0,-0.9494805796880557,-0.9200118693796678,-0.8098560771562602,-0.7273591855916274,-0.48759442158207594,-1.0,-1.0,-0.9494805796880557,-0.9200118693796678,-0.8098560771562602,-0.7273591855916274,-0.48759442158207594
-1.0,-0.969993815452285,-0.9494791261620137,-0.8937180809817084,-0.8406869821574217,-0.7244991120400321,-0.6840963450599409,-1.0,-0.9864972169535283,-0.9772656067729062,-0.9341313692018495,-0.8849154942881713,-0.8065813114080398,-0.7165210113634441,-1.0,-1.0,-0.9742260468001153,-0.9324860847676413,-0.8863280338645307,-0.7737526588087861,-0.6946331323702915,-1.0,-1.0,-0.9742260468001153,-0.9324860847676413,-0.8863280338645307,-0.7737526588087861,-0.6946331323702915
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.6666666666666667,-0.6666666666666667,0.0,0.0,0.0,0.0,-1.0,-0.71875,-0.71875,-0.25,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.6666666666666667,-0.6666666666666667,-0.46180555555555564,0.0,0.0,0.0,-1.0,-0.71875,-0.71875,-0.57470703125,-0.17317708333333334,0.0,0.0,-1.0,-1.0,-0.6927083333333334,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.6927083333333334,0.0,0.0,0.0,0.0
-1.0,-0.6666666666666667,-0.6666666666666667,-0.46180555555555564,-0.4531250000000001,0.0,0.0,-1.0,-0.71875,-0.71875,-0.57470703125,-0.49178059895833337,-0.169921875,0.0,-1.0,-1.0,-0.6927083333333334,-0.6796875,0.0,0.0,0.0,-1.0,-1.0,-0.6927083333333334,-0.6796875,0.0,0.0,0.0
-1.0,-0.8394187644675927,-0.6666666666666667,-0.46180555555555564,-0.4531250000000001,-0.3455041956018519,0.0,-1.0,-0.8645095825195312,-0.71875,-0.57470703125,-0.49178059895833337,-0.4128545125325521,-0.12956407335069445,-1.0,-1.0,-0.6927083333333334,-0.6796875,-0.5182562934027778,0.0,0.0,-1.0,-1.0,-0.6927083333333334,-0.6796875,-0.5182562934027778,0.0,0.0
-1.0,-0.8394187644675927,-0.8241509331597223,-0.5679761156623747,-0.4531250000000001,-0.3455041956018519,-0.31496853298611116,-1.0,-0.8645095825195312,-0.8516273498535156,-0.6493582063251071,-0.5315945589983905,-0.4128545125325521,-0.3510263231065539,-1.0,-1.0,-0.8519641734935619,-0.6796875,-0.5182562934027778,-0.47245279947916674,0.0,-1.0,-1.0,-0.8519641734935619,-0.6796875,-0.5182562934027778,-0.47245279947916674,0.0
-1.0,-0.8695557203312471,-0.828563548900463,-0.6943692336847753,-0.5585927610044128,-0.40577810732916064,-0.32379376446759267,-1.0,-0.8899376390294896,-0.8553504943847656,-0.7560023996565077,-0.6057515784546181,-0.4947850170924708,-0.3798342808897113,-1.0,-1.0,-0.8519641734935619,-0.837889141506619,-0.6086671609937409,-0.48569064670138895,-0.37917935406720205,-1.0,-1.0,-0.8519641734935619,-0.837889141506619,-0.6086671609937409,-0.48569064670138895,-0.37917935406720205
-1.0,-0.9083952722235472,-0.8607240565765052,-0.7350759121253372,-0.6773380938871408,-0.6006193975362268,-0.5052769662421428,-1.0,-0.9227085109386179,-0.8824859227364262,-0.7877440496357186,-0.7126659496501472,-0.6488524116575719,-0.5530452535223263,-1.0,-1.0,-0.8797466796803683,-0.8402638611970125,-0.7251858166706415,-0.5821721697295155,-0.4457343770152748,-1.0,-1.0,-0.8797466796803683,-0.8402638611970125,-0.7251858166706415,-0.5821721697295155,-0.4457343770152748
-1.0,-0.9204699936268427,-0.8983340072562147,-0.8044253176305602,-0.7287350377573828,-0.6561847795921102,-0.6119128068508544,-1.0,-0.9328965571226485,-0.9142193186224311,-0.8429008719150587,-0.7621735952410214,-0.6998325641054027,-0.6414974864597299,-1.0,-1.0,-0.9155518915810825,-0.8702353681284367,-0.7614099808805279,-0.695002021768644,-0.5821721697295155,-1.0,-1.0,-0.9155518915810825,-0.8702353681284367,-0.7614099808805279,-0.695002021768644,-0.5821721697295155
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5555555555555556,-0.5555555555555556,-0.3333333333333333,0.0,0.0,0.0,-1.0,-0.8200000000000001,-0.8200000000000001,-0.1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5555555555555556,-0.5555555555555556,-0.48617283950617285,-0.22925925925925925,0.0,0.0,-1.0,-0.8200000000000001,-0.8200000000000001,-0.5952000000000002,-0.06877777777777778,0.0,0.0,-1.0,-1.0,-0.6877777777777778,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.6877777777777778,0.0,0.0,0.0,0.0
-1.0,-0.5555555555555556,-0.5555555555555556,-0.48617283950617285,-0.3674074074074074,-0.20722222222222222,0.0,-1.0,-0.8200000000000001,-0.8200000000000001,-0.5952000000000002,-0.5163777777777779,-0.062166666666666676,0.0,-1.0,-1.0,-0.6877777777777778,-0.6216666666666667,0.0,0.0,0.0,-1.0,-1.0,-0.6877777777777778,-0.6216666666666667,0.0,0.0,0.0
-1.0,-0.7958606310013718,-0.5555555555555556,-0.48617283950617285,-0.3674074074074074,-0.3273747599451304,-0.18022880658436216,-1.0,-0.9173235555555557,-0.8200000000000001,-0.5952000000000002,-0.5163777777777779,-0.451460888888889,-0.054068641975308654,-1.0,-1.0,-0.6877777777777778,-0.6216666666666667,-0.5406864197530865,0.0,0.0,-1.0,-1.0,-0.6877777777777778,-0.6216666666666667,-0.5406864197530865,0.0,0.0
-1.0,-0.7958606310013718,-0.7519522633744856,-0.5236871318396586,-0.4236788459076361,-0.3273747599451304,-0.2784271604938272,-1.0,-0.9173235555555557,-0.8995406666666668,-0.716746307160494,-0.5332592093278464,-0.451460888888889,-0.3722313086419754,-1.0,-1.0,-0.8565920932784638,-0.6216666666666667,-0.5406864197530865,-0.44189259259259267,0.0,-1.0,-1.0,-0.8565920932784638,-0.6216666666666667,-0.5406864197530865,-0.44189259259259267,0.0
-1.0,-0.8100786218902946,-0.7682084567189962,-0.694635432403597,-0.46425784849870455,-0.3953522592761944,-0.2972187503327745,-1.0,-0.9230818418655694,-0.9061244249711935,-0.7859803688888891,-0.6647351777229082,-0.49275458529492466,-0.40176538981009,-1.0,-1.0,-0.8565920932784638,-0.8042721783264747,-0.5726768992531627,-0.47846902761774124,-0.3846336762688615,-1.0,-1.0,-0.8565920932784638,-0.8042721783264747,-0.5726768992531627,-0.47846902761774124,-0.3846336762688615
-1.0,-0.8845812891761081,-0.785985499500415,-0.7200892263937484,-0.6209162332038365,-0.5868357199435498,-0.5135070336548743,-1.0,-0.9532554221163239,-0.9133241272976681,-0.8025816827725654,-0.7329529395810261,-0.6756284343593153,-0.5086940176494438,-1.0,-1.0,-0.866580231877932,-0.81240027499873,-0.7403079006462431,-0.5184673738759336,-0.43691064344696784,-1.0,-1.0,-0.866580231877932,-0.81240027499873,-0.7403079006462431,-0.5184673738759336,-0.43691064344696784
-1.0,-0.8939268687036254,-0.8564153717299695,-0.7679673563106851,-0.6841070413449852,-0.6387957866690784,-0.5983909011469116,-1.0,-0.9570403818249683,-0.9418482255506377,-0.8549453433629437,-0.7654594146812808,-0.7094337296892446,-0.6421703634813205,-1.0,-1.0,-0.9189183556462159,-0.8262828656891734,-0.7613354545831569,-0.6769345863924313,-0.5184673738759336,-1.0,-1.0,-0.9189183556462159,-0.8262828656891734,-0.7613354545831569,-0.6769345863924313,-0.5184673738759336
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.625,-0.625,-0.25,0.0,0.0,0.0,-1.0,-0.7551020408163265,-0.7551020408163265,-0.1428571428571428,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.625,-0.625,-0.5087691326530612,-0.1725127551020408,0.0,0.0,-1.0,-0.7551020408163265,-0.7551020408163265,-0.5653373594335693,-0.09857871720116614,0.0,0.0,-1.0,-1.0,-0.6900510204081632,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.6900510204081632,0.0,0.0,0.0,0.0
-1.0,-0.625,-0.625,-0.5087691326530612,-0.4190848214285714,-0.1643813775510204,0.0,-1.0,-0.7551020408163265,-0.7551020408163265,-0.5653373594335693,-0.5011453561016244,-0.09393221574344018,0.0,-1.0,-1.0,-0.6900510204081632,-0.6575255102040816,0.0,0.0,0.0,-1.0,-1.0,-0.6900510204081632,-0.6575255102040816,0.0,0.0,0.0
-1.0,-0.8263949672662433,-0.625,-0.5087691326530612,-0.4190848214285714,-0.3657763448172636,-0.13426331151082882,-1.0,-0.8866252847453016,-0.7551020408163265,-0.5653373594335693,-0.5011453561016244,-0.42274032556587815,-0.07672189229190216,-1.0,-1.0,-0.6900510204081632,-0.6575255102040816,-0.5370532460433153,0.0,0.0,-1.0,-1.0,-0.6900510204081632,-0.6575255102040816,-0.5370532460433153,0.0,0.0
-1.0,-0.8263949672662433,-0.7975431582869117,-0.5711912972521647,-0.4606995978279737,-0.3657763448172636,-0.3068064697977405,-1.0,-0.8866252847453016,-0.8677832870445137,-0.6672510975545545,-0.5249252283298542,-0.42274032556587815,-0.35842500786237025,-1.0,-1.0,-0.8565101260057724,-0.6575255102040816,-0.5370532460433153,-0.4601150887650979,0.0,-1.0,-1.0,-0.8565101260057724,-0.6575255102040816,-0.5370532460433153,-0.4601150887650979,0.0
-1.0,-0.8553844013980462,-0.8098046549045927,-0.7190381729490037,-0.5242625223063213,-0.43714106193463165,-0.3383942558366235,-1.0,-0.9055571600966831,-0.8757907950397339,-0.7638041592341229,-0.6287014315598095,-0.4942844613646548,-0.38948737180539345,-1.0,-1.0,-0.8565101260057724,-0.827026642146342,-0.6143584037281231,-0.492812413078914,-0.3942583351915709,-1.0,-1.0,-0.8565101260057724,-0.827026642146342,-0.6143584037281231,-0.492812413078914,-0.3942583351915709
-1.0,-0.9030329372843362,-0.8384914236314583,-0.7545428193453015,-0.6690295217904129,-0.6228000900810101,-0.5353245203372273,-1.0,-0.9366745712877297,-0.8945250113511565,-0.7957927402551472,-0.7250062641783496,-0.6620821730976586,-0.5436030983471369,-1.0,-1.0,-0.8804707807473646,-0.8331573904551826,-0.7414211660915633,-0.5693104630172222,-0.4649767375067728,-1.0,-1.0,-0.8804707807473646,-0.8331573904551826,-0.7414211660915633,-0.5693104630172222,-0.4649767375067728
-1.0,-0.9156879174250842,-0.886381709869143,-0.8084365814887207,-0.7266351284575774,-0.6799244695374769,-0.6295399313842389,-1.0,-0.9449390481143406,-0.9258003003227055,-0.845455881322197,-0.7714924529748132,-0.7112473869268139,-0.6513557571064139,-1.0,-1.0,-0.919853754286033,-0.8594811021894115,-0.7751677798002243,-0.6970178929843812,-0.5693104630172222,-1.0,-1.0,-0.919853754286033,-0.8594811021894115,-0.7751677798002243,-0.6970178929843812,-0.5693104630172222
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.6666666666666667,-0.6666666666666667,0.0,0.0,0.0,0.0,-1.0,-0.75,-0.75,-0.5,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.6666666666666667,-0.6666666666666667,-0.47222222222222227,0.0,0.0,0.0,-1.0,-0.75,-0.75,-0.6770833333333334,-0.3541666666666667,0.0,0.0,-1.0,-1.0,-0.7083333333333334,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.7083333333333334,0.0,0.0,0.0,0.0
-1.0,-0.8958333333333335,-0.6666666666666667,-0.47222222222222227,-0.4583333333333334,0.0,0.0,-1.0,-0.921875,-0.75,-0.6770833333333334,-0.5260416666666667,-0.34375,0.0,-1.0,-1.0,-0.7083333333333334,-0.6875,0.0,0.0,0.0,-1.0,-1.0,-0.7083333333333334,-0.6875,0.0,0.0,0.0
-1.0,-0.8958333333333335,-0.8582175925925927,-0.6059027777777779,-0.4583333333333334,-0.3831018518518519,0.0,-1.0,-0.921875,-0.8936631944444444,-0.7272135416666667,-0.6263020833333334,-0.48741319444444453,-0.2873263888888889,-1.0,-1.0,-0.9088541666666667,-0.6875,-0.5746527777777778,0.0,0.0,-1.0,-1.0,-0.9088541666666667,-0.6875,-0.5746527777777778,0.0,0.0
-1.0,-0.9586467978395062,-0.8822337962962964,-0.7780671296296298,-0.5839602623456791,-0.4311342592592593,-0.3443287037037038,-1.0,-0.9689850983796297,-0.9116753472222222,-0.8563368055555556,-0.673412181712963,-0.5996455439814814,-0.45247395833333337,-1.0,-1.0,-0.9088541666666667,-0.8759403935185186,-0.646701388888889,-0.5164930555555556,0.0,-1.0,-1.0,-0.9088541666666667,-0.8759403935185186,-0.646701388888889,-0.5164930555555556,0.0
-1.0,-0.9651813271604939,-0.9390673225308642,-0.8476542406121401,-0.7549672067901236,-0.5448013117283952,-0.4102205504115227,-1.0,-0.9738859953703705,-0.9543004918981481,-0.894786693431713,-0.8242473837770062,-0.652072482638889,-0.5624336902006173,-1.0,-1.0,-0.9638159481095679,-0.8955439814814816,-0.8172019675925927,-0.615330825617284,-0.47381365740740744,-1.0,-1.0,-0.9638159481095679,-0.8955439814814816,-0.8172019675925927,-0.615330825617284,-0.47381365740740744
-1.0,-0.9822279690715021,-0.9570734890073089,-0.9083839699074076,-0.8244779610339508,-0.7281526793177728,-0.6713954260973938,-1.0,-0.9866709768036266,-0.9678051167554816,-0.9389045621141975,-0.8664543246045525,-0.8016513463401009,-0.742635656286169,-1.0,-1.0,-0.9695336612654322,-0.9466839072145061,-0.8712204670219266,-0.7860845871913582,-0.5800660686728396,-1.0,-1.0,-0.9695336612654322,-0.9466839072145061,-0.8712204670219266,-0.7860845871913582,-0.5800660686728396
-1.0,-0.9874797676271319,-0.9745480886702675,-0.9381216962314602,-0.8939990796724521,-0.8091182002314816,-0.7569994514371143,-1.0,-0.9906098257203488,-0.9809110665027007,-0.957478903939204,-0.9221142205027724,-0.8571472351116081,-0.8182051858784241,-1.0,-1.0,-0.9844494729375644,-0.9624393028813953,-0.9236442660108025,-0.8454661428192516,-0.7571186332545655,-1.0,-1.0,-0.9844494729375644,-0.9624393028813953,-0.9236442660108025,-0.8454661428192516,-0.7571186332545655
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.0,-0.5918367346938775,-0.5918367346938775,-0.2857142857142857,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5,-0.5,-0.2729591836734694,0.0,0.0,0.0,-1.0,-0.5918367346938775,-0.5918367346938775,-0.45283215326947107,-0.15597667638483964,0.0,0.0,-1.0,-1.0,-0.5459183673469388,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.5459183673469388,0.0,0.0,0.0,0.0
-1.0,-0.7614795918367347,-0.5,-0.2729591836734694,-0.2614795918367347,0.0,0.0,-1.0,-0.805289462723865,-0.5918367346938775,-0.45283215326947107,-0.3160662224073303,-0.14941690962099125,0.0,-1.0,-1.0,-0.5459183673469388,-0.5229591836734694,0.0,0.0,0.0,-1.0,-1.0,-0.5459183673469388,-0.5229591836734694,0.0,0.0,0.0
-1.0,-0.7614795918367347,-0.6814478342357351,-0.39169226364015,-0.2614795918367347,-0.18144783423573513,0.0,-1.0,-0.805289462723865,-0.739957415702641,-0.525525875698051,-0.3839136966740049,-0.26050742037756375,-0.10368447670613434,-1.0,-1.0,-0.7833845272803,-0.5229591836734694,-0.36289566847147026,0.0,0.0,-1.0,-1.0,-0.7833845272803,-0.5229591836734694,-0.36289566847147026,0.0,0.0
